Airline,Departure Time,Arrival Time,Price,Currency,Layovers,Departure Date,Source Airport,Destination Airport
NK,2024-10-05T08:31:00,2024-10-05T15:43:00,114.54,EUR,EWR,2024-10-05,ATL,DFW
NK,2024-10-05T06:35:00,2024-10-05T20:40:00,116.35,EUR,TPA,2024-10-05,ATL,DFW
F9,2024-10-05T06:19:00,2024-10-05T11:47:00,116.69,EUR,DEN,2024-10-05,ATL,DFW
F9,2024-10-05T22:29:00,2024-10-06T05:53:00,116.69,EUR,LAS,2024-10-05,ATL,DFW
F9,2024-10-05T10:10:00,2024-10-05T18:45:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T22:51:00,2024-10-06T08:41:00,121.72,EUR,MDW,2024-10-05,ATL,DFW
F9,2024-10-05T07:30:00,2024-10-05T18:45:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T06:19:00,2024-10-05T18:03:00,121.72,EUR,DEN,2024-10-05,ATL,DFW
F9,2024-10-05T20:37:00,2024-10-06T08:31:00,121.72,EUR,DEN,2024-10-05,ATL,DFW
F9,2024-10-05T20:30:00,2024-10-06T10:14:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T20:37:00,2024-10-06T11:12:00,121.72,EUR,DEN,2024-10-05,ATL,DFW
F9,2024-10-05T22:29:00,2024-10-06T14:38:00,121.72,EUR,LAS,2024-10-05,ATL,DFW
F9,2024-10-05T20:30:00,2024-10-06T13:59:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T15:14:00,2024-10-06T10:14:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T15:14:00,2024-10-06T13:59:00,121.72,EUR,MCO,2024-10-05,ATL,DFW
F9,2024-10-05T08:30:00,2024-10-05T20:17:00,121.72,EUR,PHX,2024-10-05,ATL,DFW
F9,2024-10-05T20:03:00,2024-10-06T11:07:00,121.72,EUR,MIA,2024-10-05,ATL,DFW
F9,2024-10-05T17:17:00,2024-10-06T13:36:00,121.72,EUR,RDU,2024-10-05,ATL,DFW
F9,2024-10-05T12:52:00,2024-10-06T13:36:00,121.72,EUR,RDU,2024-10-05,ATL,DFW
NK,2024-10-05T18:40:00,2024-10-06T13:19:00,134.62,EUR,MCO,2024-10-05,ATL,DFW
NK,2024-10-05T18:40:00,2024-10-06T22:12:00,134.62,EUR,MCO,2024-10-05,ATL,DFW
NK,2024-10-05T05:45:00,2024-10-05T19:57:00,146.45,EUR,LGA,2024-10-05,ATL,DFW
NK,2024-10-05T18:26:00,2024-10-06T09:18:00,150.75,EUR,FLL,2024-10-05,ATL,DFW
NK,2024-10-05T16:39:00,2024-10-06T09:18:00,150.75,EUR,FLL,2024-10-05,ATL,DFW
UA,2024-10-05T09:37:00,2024-10-05T13:21:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T07:15:00,2024-10-05T11:07:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T15:55:00,2024-10-05T19:59:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T11:55:00,2024-10-05T16:04:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T06:35:00,2024-10-05T11:28:00,170.44,EUR,ORD,2024-10-05,ATL,DFW
UA,2024-10-05T05:30:00,2024-10-05T10:33:00,170.44,EUR,IAD,2024-10-05,ATL,DFW
UA,2024-10-05T11:10:00,2024-10-05T16:26:00,170.44,EUR,DEN,2024-10-05,ATL,DFW
UA,2024-10-05T07:20:00,2024-10-05T12:42:00,170.44,EUR,DEN,2024-10-05,ATL,DFW
UA,2024-10-05T14:40:00,2024-10-05T20:08:00,170.44,EUR,IAD,2024-10-05,ATL,DFW
UA,2024-10-05T10:15:00,2024-10-05T15:54:00,170.44,EUR,ORD,2024-10-05,ATL,DFW
UA,2024-10-05T11:55:00,2024-10-05T17:42:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T09:20:00,2024-10-05T15:09:00,170.44,EUR,IAD,2024-10-05,ATL,DFW
UA,2024-10-05T15:55:00,2024-10-05T21:57:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T07:15:00,2024-10-05T13:21:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
UA,2024-10-05T09:37:00,2024-10-05T16:04:00,170.44,EUR,IAH,2024-10-05,ATL,DFW
NK,2024-10-05T19:26:00,2024-10-05T21:24:00,63.01,EUR,,2024-10-05,ATL,DTW
NK,2024-10-05T08:00:00,2024-10-05T09:59:00,63.01,EUR,,2024-10-05,ATL,DTW
NK,2024-10-05T05:45:00,2024-10-05T12:54:00,97.34,EUR,LGA,2024-10-05,ATL,DTW
NK,2024-10-05T05:45:00,2024-10-05T14:55:00,102.37,EUR,LGA,2024-10-05,ATL,DTW
NK,2024-10-05T20:58:00,2024-10-06T12:52:00,107.75,EUR,PHL,2024-10-05,ATL,DTW
NK,2024-10-05T20:58:00,2024-10-06T16:52:00,107.75,EUR,PHL,2024-10-05,ATL,DTW
F9,2024-10-05T20:30:00,2024-10-06T09:21:00,121.72,EUR,MCO,2024-10-05,ATL,DTW
F9,2024-10-05T15:14:00,2024-10-06T09:21:00,121.72,EUR,MCO,2024-10-05,ATL,DTW
F9,2024-10-05T17:17:00,2024-10-06T19:05:00,121.72,EUR,RDU,2024-10-05,ATL,DTW
NK,2024-10-05T06:35:00,2024-10-05T20:28:00,143.22,EUR,TPA,2024-10-05,ATL,DTW
NK,2024-10-05T17:40:00,2024-10-06T09:42:00,172.25,EUR,IAH,2024-10-05,ATL,DTW
NK,2024-10-05T17:40:00,2024-10-06T16:25:00,172.25,EUR,IAH,2024-10-05,ATL,DTW
NK,2024-10-05T18:40:00,2024-10-06T08:19:00,195.9,EUR,MCO,2024-10-05,ATL,DTW
NK,2024-10-05T18:40:00,2024-10-06T14:24:00,195.9,EUR,MCO,2024-10-05,ATL,DTW
NK,2024-10-05T20:47:00,2024-10-06T18:55:00,199.12,EUR,DFW,2024-10-05,ATL,DTW
B6,2024-10-05T11:40:00,2024-10-05T18:20:00,202.69,EUR,BOS,2024-10-05,ATL,DTW
B6,2024-10-05T11:40:00,2024-10-05T22:06:00,207.72,EUR,BOS,2024-10-05,ATL,DTW
B6,2024-10-05T06:00:00,2024-10-05T18:20:00,207.72,EUR,BOS,2024-10-05,ATL,DTW
B6,2024-10-05T18:50:00,2024-10-06T09:09:00,207.72,EUR,BOS,2024-10-05,ATL,DTW
B6,2024-10-05T06:00:00,2024-10-05T22:06:00,207.72,EUR,BOS,2024-10-05,ATL,DTW
UA,2024-10-05T06:40:00,2024-10-05T15:27:00,271.15,EUR,EWR,2024-10-05,ATL,DTW
UA,2024-10-05T12:41:00,2024-10-05T23:15:00,271.15,EUR,EWR,2024-10-05,ATL,DTW
UA,2024-10-05T10:15:00,2024-10-05T20:19:00,280.82,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T06:35:00,2024-10-05T17:03:00,280.82,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T14:40:00,2024-10-05T18:53:00,290.84,EUR,IAD,2024-10-05,ATL,DTW
UA,2024-10-05T19:30:00,2024-10-05T23:59:00,290.84,EUR,IAD,2024-10-05,ATL,DTW
UA,2024-10-05T05:30:00,2024-10-05T10:08:00,290.84,EUR,IAD,2024-10-05,ATL,DTW
UA,2024-10-05T18:46:00,2024-10-05T23:33:00,290.84,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T09:37:00,2024-10-05T15:43:00,290.84,EUR,IAH,2024-10-05,ATL,DTW
UA,2024-10-05T07:15:00,2024-10-05T13:45:00,290.84,EUR,IAH,2024-10-05,ATL,DTW
UA,2024-10-05T06:35:00,2024-10-05T13:20:00,290.84,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T10:15:00,2024-10-05T17:03:00,290.84,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T15:55:00,2024-10-05T23:58:00,290.84,EUR,IAH,2024-10-05,ATL,DTW
UA,2024-10-05T07:15:00,2024-10-05T15:43:00,290.84,EUR,IAH,2024-10-05,ATL,DTW
UA,2024-10-05T14:40:00,2024-10-05T23:59:00,314.15,EUR,IAD,2024-10-05,ATL,DTW
UA,2024-10-05T15:33:00,2024-10-05T20:19:00,406.94,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T15:33:00,2024-10-05T22:11:00,406.94,EUR,ORD,2024-10-05,ATL,DTW
UA,2024-10-05T16:30:00,2024-10-05T23:15:00,406.94,EUR,EWR,2024-10-05,ATL,DTW
NK,2024-10-05T09:56:00,2024-10-05T12:11:00,49.04,EUR,,2024-10-05,ATL,EWR
NK,2024-10-05T08:31:00,2024-10-05T10:47:00,49.04,EUR,,2024-10-05,ATL,EWR
NK,2024-10-05T12:02:00,2024-10-05T17:26:00,82.29,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T16:39:00,2024-10-05T22:59:00,82.29,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T12:02:00,2024-10-05T22:59:00,87.32,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T05:36:00,2024-10-05T17:26:00,87.32,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T14:16:00,2024-10-06T09:20:00,102.37,EUR,BOS,2024-10-05,ATL,EWR
NK,2024-10-05T14:16:00,2024-10-06T12:22:00,102.37,EUR,BOS,2024-10-05,ATL,EWR
UA,2024-10-05T06:40:00,2024-10-05T08:54:00,102.79,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T11:16:00,2024-10-05T13:30:00,102.79,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T20:35:00,2024-10-05T22:55:00,102.79,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T18:37:00,2024-10-05T20:59:00,102.79,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T12:41:00,2024-10-05T15:06:00,102.79,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T10:15:00,2024-10-05T18:07:00,107.28,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T19:30:00,2024-10-05T23:42:00,111.32,EUR,IAD,2024-10-05,ATL,EWR
NK,2024-10-05T18:40:00,2024-10-06T09:03:00,132.47,EUR,MCO,2024-10-05,ATL,EWR
NK,2024-10-05T18:40:00,2024-10-06T18:09:00,132.47,EUR,MCO,2024-10-05,ATL,EWR
NK,2024-10-05T19:26:00,2024-10-06T11:02:00,172.25,EUR,DTW,2024-10-05,ATL,EWR
UA,2024-10-05T09:20:00,2024-10-05T14:20:00,173.67,EUR,IAD,2024-10-05,ATL,EWR
UA,2024-10-05T09:20:00,2024-10-05T16:29:00,173.67,EUR,IAD,2024-10-05,ATL,EWR
NK,2024-10-05T18:26:00,2024-10-06T09:00:00,177.62,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T18:26:00,2024-10-06T10:10:00,177.62,EUR,FLL,2024-10-05,ATL,EWR
NK,2024-10-05T16:39:00,2024-10-06T09:00:00,177.62,EUR,FLL,2024-10-05,ATL,EWR
UA,2024-10-05T16:30:00,2024-10-05T18:57:00,192.01,EUR,,2024-10-05,ATL,EWR
UA,2024-10-05T05:30:00,2024-10-05T11:34:00,200.54,EUR,IAD,2024-10-05,ATL,EWR
UA,2024-10-05T06:35:00,2024-10-05T12:15:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T10:15:00,2024-10-05T15:57:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T15:33:00,2024-10-05T21:43:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T18:46:00,2024-10-06T00:59:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T10:15:00,2024-10-05T16:57:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T15:33:00,2024-10-05T22:58:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T06:35:00,2024-10-05T14:01:00,227.42,EUR,ORD,2024-10-05,ATL,EWR
UA,2024-10-05T14:40:00,2024-10-05T18:59:00,249.99,EUR,IAD,2024-10-05,ATL,EWR
UA,2024-10-05T05:30:00,2024-10-05T09:56:00,581.09,EUR,IAD,2024-10-05,ATL,EWR
NK,2024-10-05T12:02:00,2024-10-05T13:54:00,49.04,EUR,,2024-10-05,ATL,FLL
NK,2024-10-05T05:36:00,2024-10-05T07:30:00,49.04,EUR,,2024-10-05,ATL,FLL
NK,2024-10-05T16:39:00,2024-10-05T18:35:00,49.04,EUR,,2024-10-05,ATL,FLL
NK,2024-10-05T18:26:00,2024-10-05T20:25:00,49.04,EUR,,2024-10-05,ATL,FLL
F9,2024-10-05T15:50:00,2024-10-05T17:52:00,49.04,EUR,,2024-10-05,ATL,FLL
NK,2024-10-05T15:10:00,2024-10-05T21:17:00,82.29,EUR,BWI,2024-10-05,ATL,FLL
NK,2024-10-05T07:00:00,2024-10-05T17:14:00,82.29,EUR,LAS,2024-10-05,ATL,FLL
NK,2024-10-05T08:00:00,2024-10-05T18:37:00,87.32,EUR,DTW,2024-10-05,ATL,FLL
NK,2024-10-05T20:58:00,2024-10-06T09:04:00,87.32,EUR,PHL,2024-10-05,ATL,FLL
NK,2024-10-05T20:47:00,2024-10-06T09:35:00,87.32,EUR,DFW,2024-10-05,ATL,FLL
NK,2024-10-05T06:35:00,2024-10-05T18:28:00,89.47,EUR,TPA,2024-10-05,ATL,FLL
NK,2024-10-05T06:35:00,2024-10-06T07:34:00,98.07,EUR,TPA,2024-10-05,ATL,FLL
NK,2024-10-05T20:58:00,2024-10-06T21:05:00,112.05,EUR,PHL,2024-10-05,ATL,FLL
NK,2024-10-05T18:40:00,2024-10-06T06:57:00,119.57,EUR,MCO,2024-10-05,ATL,FLL
NK,2024-10-05T18:40:00,2024-10-06T20:53:00,119.57,EUR,MCO,2024-10-05,ATL,FLL
F9,2024-10-05T21:24:00,2024-10-06T09:02:00,121.72,EUR,PHL,2024-10-05,ATL,FLL
NK,2024-10-05T15:10:00,2024-10-06T09:08:00,131.4,EUR,BWI,2024-10-05,ATL,FLL
B6,2024-10-05T11:40:00,2024-10-05T23:12:00,141.07,EUR,BOS,2024-10-05,ATL,FLL
B6,2024-10-05T06:00:00,2024-10-05T23:12:00,141.07,EUR,BOS,2024-10-05,ATL,FLL
NK,2024-10-05T09:56:00,2024-10-05T21:30:00,150.75,EUR,EWR,2024-10-05,ATL,FLL
NK,2024-10-05T08:31:00,2024-10-05T21:30:00,150.75,EUR,EWR,2024-10-05,ATL,FLL
NK,2024-10-05T05:45:00,2024-10-05T21:58:00,150.75,EUR,LGA,2024-10-05,ATL,FLL
NK,2024-10-05T19:26:00,2024-10-06T22:51:00,156.12,EUR,DTW,2024-10-05,ATL,FLL
NK,2024-10-05T20:47:00,2024-10-06T20:03:00,160.42,EUR,DFW,2024-10-05,ATL,FLL
NK,2024-10-05T17:40:00,2024-10-06T09:16:00,170.1,EUR,IAH,2024-10-05,ATL,FLL
NK,2024-10-05T17:40:00,2024-10-06T15:52:00,170.1,EUR,IAH,2024-10-05,ATL,FLL
NK,2024-10-05T09:56:00,2024-10-06T08:01:00,177.62,EUR,EWR,2024-10-05,ATL,FLL
NK,2024-10-05T08:31:00,2024-10-06T08:01:00,177.62,EUR,EWR,2024-10-05,ATL,FLL
UA,2024-10-05T07:15:00,2024-10-05T13:53:00,179.04,EUR,IAH,2024-10-05,ATL,FLL
UA,2024-10-05T06:40:00,2024-10-05T13:49:00,179.04,EUR,EWR,2024-10-05,ATL,FLL
UA,2024-10-05T06:35:00,2024-10-05T15:14:00,179.04,EUR,ORD,2024-10-05,ATL,FLL
B6,2024-10-05T08:12:00,2024-10-05T16:01:00,185.49,EUR,LGA,2024-10-05,ATL,FLL
B6,2024-10-05T08:12:00,2024-10-05T19:39:00,190.52,EUR,LGA,2024-10-05,ATL,FLL
UA,2024-10-05T15:55:00,2024-10-05T21:53:00,193.02,EUR,IAH,2024-10-05,ATL,FLL
UA,2024-10-05T11:55:00,2024-10-05T17:55:00,193.02,EUR,IAH,2024-10-05,ATL,FLL
UA,2024-10-05T14:40:00,2024-10-05T20:42:00,193.02,EUR,IAD,2024-10-05,ATL,FLL
UA,2024-10-05T15:33:00,2024-10-05T22:28:00,193.02,EUR,ORD,2024-10-05,ATL,FLL
UA,2024-10-05T11:16:00,2024-10-05T18:44:00,193.02,EUR,EWR,2024-10-05,ATL,FLL
UA,2024-10-05T12:41:00,2024-10-05T20:58:00,193.02,EUR,EWR,2024-10-05,ATL,FLL
UA,2024-10-05T09:37:00,2024-10-05T17:55:00,193.02,EUR,IAH,2024-10-05,ATL,FLL
B6,2024-10-05T16:20:00,2024-10-05T23:10:00,261.82,EUR,JFK,2024-10-05,ATL,FLL
AS,2024-10-05T15:45:00,2024-10-06T06:03:00,800.39,EUR,SEA,2024-10-05,ATL,FLL
AS,2024-10-05T07:00:00,2024-10-05T22:30:00,805.42,EUR,SEA,2024-10-05,ATL,FLL
AS,2024-10-05T07:00:00,2024-10-06T06:03:00,805.42,EUR,SEA,2024-10-05,ATL,FLL
F9,2024-10-05T09:22:00,2024-10-05T10:34:00,44.74,EUR,,2024-10-05,ATL,HOU
NK,2024-10-05T17:40:00,2024-10-05T18:58:00,67.31,EUR,,2024-10-05,ATL,HOU
NK,2024-10-05T06:35:00,2024-10-05T23:40:00,98.07,EUR,TPA,2024-10-05,ATL,HOU
NK,2024-10-05T12:02:00,2024-10-05T16:39:00,101.64,EUR,FLL,2024-10-05,ATL,HOU
NK,2024-10-05T16:39:00,2024-10-05T22:42:00,101.64,EUR,FLL,2024-10-05,ATL,HOU
NK,2024-10-05T11:38:00,2024-10-05T22:31:00,101.64,EUR,LAX,2024-10-05,ATL,HOU
NK,2024-10-05T12:02:00,2024-10-05T22:42:00,106.67,EUR,FLL,2024-10-05,ATL,HOU
NK,2024-10-05T05:36:00,2024-10-05T16:39:00,106.67,EUR,FLL,2024-10-05,ATL,HOU
NK,2024-10-05T08:00:00,2024-10-05T19:45:00,106.67,EUR,DTW,2024-10-05,ATL,HOU
F9,2024-10-05T06:19:00,2024-10-05T11:52:00,116.69,EUR,DEN,2024-10-05,ATL,HOU
F9,2024-10-05T08:30:00,2024-10-05T17:57:00,116.69,EUR,PHX,2024-10-05,ATL,HOU
F9,2024-10-05T20:30:00,2024-10-06T09:31:00,121.72,EUR,MCO,2024-10-05,ATL,HOU
F9,2024-10-05T15:14:00,2024-10-06T09:31:00,121.72,EUR,MCO,2024-10-05,ATL,HOU
F9,2024-10-05T20:30:00,2024-10-06T16:47:00,121.72,EUR,MCO,2024-10-05,ATL,HOU
F9,2024-10-05T15:14:00,2024-10-06T16:47:00,121.72,EUR,MCO,2024-10-05,ATL,HOU
F9,2024-10-05T20:37:00,2024-10-06T10:07:00,121.72,EUR,DEN,2024-10-05,ATL,HOU
F9,2024-10-05T06:19:00,2024-10-06T00:07:00,121.72,EUR,DEN,2024-10-05,ATL,HOU
UA,2024-10-05T07:15:00,2024-10-05T08:31:00,156.54,EUR,,2024-10-05,ATL,HOU
UA,2024-10-05T09:37:00,2024-10-05T10:53:00,156.54,EUR,,2024-10-05,ATL,HOU
UA,2024-10-05T15:55:00,2024-10-05T17:20:00,156.54,EUR,,2024-10-05,ATL,HOU
UA,2024-10-05T11:55:00,2024-10-05T13:21:00,156.54,EUR,,2024-10-05,ATL,HOU
UA,2024-10-05T06:35:00,2024-10-05T11:35:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T18:46:00,2024-10-05T23:59:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T10:15:00,2024-10-05T15:40:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T15:33:00,2024-10-05T21:10:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T06:35:00,2024-10-05T13:26:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T15:33:00,2024-10-05T22:49:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
UA,2024-10-05T10:15:00,2024-10-05T17:23:00,165.07,EUR,ORD,2024-10-05,ATL,HOU
B6,2024-10-05T06:45:00,2024-10-05T13:36:00,225.27,EUR,JFK,2024-10-05,ATL,HOU
UA,2024-10-05T10:15:00,2024-10-05T21:45:00,289.96,EUR,EWR,2024-10-05,ATL,HOU
UA,2024-10-05T10:15:00,2024-10-05T23:59:00,289.96,EUR,EWR,2024-10-05,ATL,HOU
UA,2024-10-05T19:30:00,2024-10-06T00:15:00,484.34,EUR,IAD,2024-10-05,ATL,HOU
UA,2024-10-05T05:30:00,2024-10-05T07:15:00,156.54,EUR,,2024-10-05,ATL,IAD
UA,2024-10-05T09:20:00,2024-10-05T11:10:00,156.54,EUR,,2024-10-05,ATL,IAD
UA,2024-10-05T14:40:00,2024-10-05T16:30:00,156.54,EUR,,2024-10-05,ATL,IAD
UA,2024-10-05T19:30:00,2024-10-05T21:20:00,156.54,EUR,,2024-10-05,ATL,IAD
UA,2024-10-05T11:16:00,2024-10-05T16:24:00,165.07,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T06:35:00,2024-10-05T11:45:00,218.82,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T15:33:00,2024-10-05T21:01:00,218.82,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T18:46:00,2024-10-06T00:35:00,218.82,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T10:15:00,2024-10-05T16:25:00,218.82,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T12:41:00,2024-10-05T20:43:00,281.9,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T11:16:00,2024-10-05T20:43:00,281.9,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T20:35:00,2024-10-06T07:19:00,281.9,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T18:37:00,2024-10-06T07:19:00,281.9,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T06:40:00,2024-10-05T16:24:00,281.9,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T17:00:00,2024-10-06T05:24:00,285.12,EUR,DEN,2024-10-05,ATL,IAD
UA,2024-10-05T15:33:00,2024-10-06T00:35:00,381.87,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T10:15:00,2024-10-05T18:34:00,391.55,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T06:35:00,2024-10-05T16:25:00,391.55,EUR,ORD,2024-10-05,ATL,IAD
UA,2024-10-05T17:00:00,2024-10-06T11:25:00,402.3,EUR,DEN,2024-10-05,ATL,IAD
UA,2024-10-05T06:40:00,2024-10-05T11:54:00,402.64,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T11:55:00,2024-10-05T22:39:00,450.67,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T09:37:00,2024-10-05T20:48:00,450.67,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T20:35:00,2024-10-06T11:54:00,477.55,EUR,EWR,2024-10-05,ATL,IAD
UA,2024-10-05T07:20:00,2024-10-05T19:08:00,482.92,EUR,DEN,2024-10-05,ATL,IAD
UA,2024-10-05T15:55:00,2024-10-05T23:59:00,502.62,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T15:55:00,2024-10-05T22:39:00,517.67,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T09:37:00,2024-10-05T16:22:00,517.67,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T11:55:00,2024-10-05T20:48:00,517.67,EUR,IAH,2024-10-05,ATL,IAD
UA,2024-10-05T07:15:00,2024-10-05T16:22:00,517.67,EUR,IAH,2024-10-05,ATL,IAD
AS,2024-10-05T18:25:00,2024-10-06T15:07:00,666.75,EUR,SEA,2024-10-05,ATL,IAD
AS,2024-10-05T15:45:00,2024-10-06T15:07:00,666.75,EUR,SEA,2024-10-05,ATL,IAD
AS,2024-10-05T18:25:00,2024-10-06T18:06:00,666.75,EUR,SEA,2024-10-05,ATL,IAD
F9,2024-10-05T09:22:00,2024-10-05T10:34:00,44.74,EUR,,2024-10-05,ATL,IAH
NK,2024-10-05T17:40:00,2024-10-05T18:58:00,67.31,EUR,,2024-10-05,ATL,IAH
NK,2024-10-05T06:35:00,2024-10-05T23:40:00,98.07,EUR,TPA,2024-10-05,ATL,IAH
NK,2024-10-05T12:02:00,2024-10-05T16:39:00,101.64,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T16:39:00,2024-10-05T22:42:00,101.64,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T11:38:00,2024-10-05T22:31:00,101.64,EUR,LAX,2024-10-05,ATL,IAH
NK,2024-10-05T20:47:00,2024-10-06T14:11:00,104.52,EUR,DFW,2024-10-05,ATL,IAH
NK,2024-10-05T20:47:00,2024-10-06T21:16:00,104.52,EUR,DFW,2024-10-05,ATL,IAH
NK,2024-10-05T12:02:00,2024-10-05T22:42:00,106.67,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T05:36:00,2024-10-05T16:39:00,106.67,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T08:00:00,2024-10-05T19:45:00,106.67,EUR,DTW,2024-10-05,ATL,IAH
F9,2024-10-05T06:19:00,2024-10-05T11:52:00,116.69,EUR,DEN,2024-10-05,ATL,IAH
F9,2024-10-05T08:30:00,2024-10-05T17:57:00,116.69,EUR,PHX,2024-10-05,ATL,IAH
F9,2024-10-05T20:30:00,2024-10-06T09:31:00,121.72,EUR,MCO,2024-10-05,ATL,IAH
F9,2024-10-05T15:14:00,2024-10-06T09:31:00,121.72,EUR,MCO,2024-10-05,ATL,IAH
F9,2024-10-05T20:30:00,2024-10-06T16:47:00,121.72,EUR,MCO,2024-10-05,ATL,IAH
F9,2024-10-05T17:17:00,2024-10-06T18:13:00,121.72,EUR,RDU,2024-10-05,ATL,IAH
F9,2024-10-05T15:14:00,2024-10-06T16:47:00,121.72,EUR,MCO,2024-10-05,ATL,IAH
F9,2024-10-05T20:37:00,2024-10-06T10:07:00,121.72,EUR,DEN,2024-10-05,ATL,IAH
F9,2024-10-05T06:19:00,2024-10-06T00:07:00,121.72,EUR,DEN,2024-10-05,ATL,IAH
NK,2024-10-05T09:56:00,2024-10-06T08:54:00,135.7,EUR,EWR,2024-10-05,ATL,IAH
NK,2024-10-05T08:31:00,2024-10-06T08:54:00,135.7,EUR,EWR,2024-10-05,ATL,IAH
NK,2024-10-05T18:26:00,2024-10-06T08:26:00,150.75,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T16:39:00,2024-10-06T08:26:00,150.75,EUR,FLL,2024-10-05,ATL,IAH
NK,2024-10-05T15:10:00,2024-10-06T11:29:00,151.82,EUR,BWI,2024-10-05,ATL,IAH
UA,2024-10-05T07:15:00,2024-10-05T08:31:00,156.54,EUR,,2024-10-05,ATL,IAH
UA,2024-10-05T09:37:00,2024-10-05T10:53:00,156.54,EUR,,2024-10-05,ATL,IAH
UA,2024-10-05T15:55:00,2024-10-05T17:20:00,156.54,EUR,,2024-10-05,ATL,IAH
UA,2024-10-05T11:55:00,2024-10-05T13:21:00,156.54,EUR,,2024-10-05,ATL,IAH
UA,2024-10-05T06:35:00,2024-10-05T11:35:00,165.07,EUR,ORD,2024-10-05,ATL,IAH
UA,2024-10-05T18:46:00,2024-10-05T23:59:00,165.07,EUR,ORD,2024-10-05,ATL,IAH
